wine_name,vintage,region,predict_score,target_score,predict_price,target_price
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2008,Sauternes,95.38,95,268.86,357
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2007,Sauternes,95.35,97,266.45,476
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2006,Sauternes,95.32,96,264.03,451
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2005,Sauternes,95.29,96,261.61,501
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2004,Sauternes,95.26,93,259.2,355
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2003,Sauternes,95.23,95,256.78,376
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2002,Sauternes,95.2,95,254.37,402
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2001,Sauternes,95.17,98,251.95,716
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2000,Sauternes,95.14,92,249.54,429
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2023,Cote de Nuits,93.79,-,467.91,-
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2022,Cote de Nuits,93.79,-,467.91,-
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2021,Cote de Nuits,93.73,94,463.08,562
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2020,Cote de Nuits,93.7,96,460.67,707
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2019,Cote de Nuits,93.66,95,458.25,664
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2018,Cote de Nuits,93.63,95,455.84,391
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2017,Cote de Nuits,93.6,94,453.42,357
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2016,Cote de Nuits,93.57,93,451.01,359
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2015,Cote de Nuits,93.54,94,448.59,461
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2014,Cote de Nuits,93.51,93,446.18,349
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2013,Cote de Nuits,93.48,93,443.76,311
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2012,Cote de Nuits,93.45,93,441.35,368
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2011,Cote de Nuits,93.42,92,438.93,322
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2010,Cote de Nuits,93.39,94,436.51,446
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2009,Cote de Nuits,93.36,93,434.1,421
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2008,Cote de Nuits,93.33,93,431.68,380
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2007,Cote de Nuits,93.3,91,429.27,352
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2006,Cote de Nuits,93.27,93,426.85,339
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2005,Cote de Nuits,93.24,94,424.44,513
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2004,Cote de Nuits,93.21,92,422.02,339
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2003,Cote de Nuits,93.18,93,419.61,380
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2002,Cote de Nuits,93.15,93,417.19,501
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2001,Cote de Nuits,93.12,92,414.78,450
"Domaine des Lambrays, Clos des Lambrays Grand Cru",2000,Cote de Nuits,93.09,91,412.36,433
"Clos de Tart, Clos de Tart Grand Cru",2023,Cote de Nuits,94.3,-,579.85,-
"Clos de Tart, Clos de Tart Grand Cru",2022,Cote de Nuits,94.3,-,579.85,-
"Clos de Tart, Clos de Tart Grand Cru",2021,Cote de Nuits,94.24,95,575.02,807
"Clos de Tart, Clos de Tart Grand Cru",2020,Cote de Nuits,94.21,95,572.6,886
"Clos de Tart, Clos de Tart Grand Cru",2019,Cote de Nuits,94.18,97,570.19,809
"Clos de Tart, Clos de Tart Grand Cru",2018,Cote de Nuits,94.15,94,567.77,674
"Clos de Tart, Clos de Tart Grand Cru",2017,Cote de Nuits,94.12,96,565.36,627
"Clos de Tart, Clos de Tart Grand Cru",2016,Cote de Nuits,94.09,96,562.94,740
"Clos de Tart, Clos de Tart Grand Cru",2015,Cote de Nuits,94.06,96,560.53,732
"Clos de Tart, Clos de Tart Grand Cru",2014,Cote de Nuits,94.03,94,558.11,578
"Clos de Tart, Clos de Tart Grand Cru",2013,Cote de Nuits,94.0,94,555.7,592
"Clos de Tart, Clos de Tart Grand Cru",2012,Cote de Nuits,93.97,94,553.28,615
"Clos de Tart, Clos de Tart Grand Cru",2011,Cote de Nuits,93.94,93,550.87,638
"Clos de Tart, Clos de Tart Grand Cru",2010,Cote de Nuits,93.91,95,548.45,784
"Clos de Tart, Clos de Tart Grand Cru",2009,Cote de Nuits,93.88,95,546.04,704
"Clos de Tart, Clos de Tart Grand Cru",2008,Cote de Nuits,93.85,94,543.62,633
"Clos de Tart, Clos de Tart Grand Cru",2007,Cote de Nuits,93.82,93,541.2,674
"Clos de Tart, Clos de Tart Grand Cru",2006,Cote de Nuits,93.79,93,538.79,627
"Clos de Tart, Clos de Tart Grand Cru",2005,Cote de Nuits,93.76,95,536.37,889
"Clos de Tart, Clos de Tart Grand Cru",2004,Cote de Nuits,93.72,91,533.96,643
"Clos de Tart, Clos de Tart Grand Cru",2003,Cote de Nuits,93.69,92,531.54,726
"Clos de Tart, Clos de Tart Grand Cru",2002,Cote de Nuits,93.66,94,529.13,843
"Clos de Tart, Clos de Tart Grand Cru",2001,Cote de Nuits,93.63,93,526.71,768
"Clos de Tart, Clos de Tart Grand Cru",2000,Cote de Nuits,93.6,92,524.3,737
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2023,Pessac-Leognan,93.61,-,274.66,-
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2022,Pessac-Leognan,93.58,96,272.23,157
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2021,Pessac-Leognan,93.55,94,269.81,132
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2020,Pessac-Leognan,93.52,96,267.38,149
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2019,Pessac-Leognan,93.49,95,264.95,134
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2018,Pessac-Leognan,93.46,95,262.52,150
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2017,Pessac-Leognan,93.43,94,260.1,118
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2016,Pessac-Leognan,93.4,96,257.67,167
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2015,Pessac-Leognan,93.37,96,255.24,146
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2014,Pessac-Leognan,93.34,94,252.81,101
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2013,Pessac-Leognan,93.31,91,250.39,68
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2012,Pessac-Leognan,93.28,92,247.96,97
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2011,Pessac-Leognan,93.25,91,245.53,92
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2010,Pessac-Leognan,93.22,95,243.1,216
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2009,Pessac-Leognan,93.19,95,240.68,244
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2008,Pessac-Leognan,93.16,93,238.25,119
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2007,Pessac-Leognan,93.13,91,235.82,85
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2006,Pessac-Leognan,93.1,92,233.4,119
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2005,Pessac-Leognan,93.07,93,230.97,173
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2004,Pessac-Leognan,93.04,92,228.54,100
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2003,Pessac-Leognan,93.01,91,226.11,103
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2002,Pessac-Leognan,92.98,90,223.68,96
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2001,Pessac-Leognan,92.95,91,221.26,149
"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2000,Pessac-Leognan,92.92,93,218.83,177
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2023,Saint-Estephe,93.94,-,267.59,-
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2022,Saint-Estephe,93.91,98,265.16,220
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2021,Saint-Estephe,93.88,94,262.74,157
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2020,Saint-Estephe,93.85,96,260.31,225
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2019,Saint-Estephe,93.82,97,257.88,200
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2018,Saint-Estephe,93.79,96,255.45,223
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2017,Saint-Estephe,93.76,94,253.03,157
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2016,Saint-Estephe,93.73,97,250.6,240
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2015,Saint-Estephe,93.7,95,248.17,172
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2014,Saint-Estephe,93.67,95,245.74,157
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2013,Saint-Estephe,93.64,92,243.32,105
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2012,Saint-Estephe,93.61,93,240.89,124
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2011,Saint-Estephe,93.58,92,238.46,130
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2010,Saint-Estephe,93.55,96,236.03,289
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2009,Saint-Estephe,93.52,96,233.61,341
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2008,Saint-Estephe,93.49,92,231.18,129
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2007,Saint-Estephe,93.46,91,228.75,111
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2006,Saint-Estephe,93.43,91,226.32,139
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2005,Saint-Estephe,93.4,94,223.9,240
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2004,Saint-Estephe,93.37,92,221.47,130
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2003,Saint-Estephe,93.34,95,219.04,250
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2002,Saint-Estephe,93.31,90,216.61,123
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2001,Saint-Estephe,93.28,93,214.19,169
"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2000,Saint-Estephe,93.25,94,211.76,240
"Chateau Rieussec Premier Cru Classe, Sauternes",2023,Sauternes,93.5,-,205.1,-
"Chateau Rieussec Premier Cru Classe, Sauternes",2022,Sauternes,93.47,94,202.68,-
"Chateau Rieussec Premier Cru Classe, Sauternes",2021,Sauternes,93.44,95,200.25,95
"Chateau Rieussec Premier Cru Classe, Sauternes",2020,Sauternes,93.41,94,197.82,107
"Chateau Rieussec Premier Cru Classe, Sauternes",2019,Sauternes,93.38,94,195.39,128
"Chateau Rieussec Premier Cru Classe, Sauternes",2018,Sauternes,93.35,92,192.97,53
"Chateau Rieussec Premier Cru Classe, Sauternes",2017,Sauternes,93.31,94,190.54,75
"Chateau Rieussec Premier Cru Classe, Sauternes",2016,Sauternes,93.28,93,188.11,69
"Chateau Rieussec Premier Cru Classe, Sauternes",2015,Sauternes,93.25,94,185.68,62
"Chateau Rieussec Premier Cru Classe, Sauternes",2014,Sauternes,93.22,93,183.26,63
"Chateau Rieussec Premier Cru Classe, Sauternes",2013,Sauternes,93.19,93,180.83,65
"Chateau Rieussec Premier Cru Classe, Sauternes",2012,Sauternes,93.19,93,180.83,65
"Chateau Rieussec Premier Cru Classe, Sauternes",2011,Sauternes,93.13,93,175.97,71
"Chateau Rieussec Premier Cru Classe, Sauternes",2010,Sauternes,93.1,92,173.55,69
"Chateau Rieussec Premier Cru Classe, Sauternes",2009,Sauternes,93.07,95,171.12,82
"Chateau Rieussec Premier Cru Classe, Sauternes",2008,Sauternes,93.04,92,168.69,54
"Chateau Rieussec Premier Cru Classe, Sauternes",2007,Sauternes,93.01,93,166.26,70
"Chateau Rieussec Premier Cru Classe, Sauternes",2006,Sauternes,92.98,92,163.84,77
"Chateau Rieussec Premier Cru Classe, Sauternes",2005,Sauternes,92.95,93,161.41,86
"Chateau Rieussec Premier Cru Classe, Sauternes",2004,Sauternes,92.92,91,158.98,58
"Chateau Rieussec Premier Cru Classe, Sauternes",2003,Sauternes,92.89,93,156.55,64
"Chateau Rieussec Premier Cru Classe, Sauternes",2002,Sauternes,92.86,91,154.13,54
"Chateau Rieussec Premier Cru Classe, Sauternes",2001,Sauternes,92.83,95,151.7,165
"Chateau Rieussec Premier Cru Classe, Sauternes",2000,Sauternes,92.8,91,149.27,63
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2023,Pauillac,95.34,-,1453.66,-
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2022,Pauillac,95.31,98,1451.98,689
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2021,Pauillac,95.28,95,1450.31,588
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2020,Pauillac,95.25,98,1448.63,753
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2019,Pauillac,95.22,98,1446.96,760
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2018,Pauillac,95.19,97,1445.28,843
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2017,Pauillac,95.16,95,1443.6,613
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2016,Pauillac,95.13,98,1441.93,926
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2015,Pauillac,95.1,96,1440.25,759
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2014,Pauillac,95.07,95,1438.58,599
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2013,Pauillac,95.04,93,1436.9,573
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2012,Pauillac,95.01,95,1435.23,615
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2011,Pauillac,94.98,94,1433.55,597
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2010,Pauillac,94.95,97,1431.88,1044
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2009,Pauillac,94.92,97,1430.2,989
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2008,Pauillac,94.88,95,1428.52,677
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2007,Pauillac,94.85,93,1426.85,604
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2006,Pauillac,94.82,94,1425.17,710
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2005,Pauillac,94.79,96,1423.5,879
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2004,Pauillac,94.76,93,1421.82,626
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2003,Pauillac,94.73,93,1420.15,648
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2002,Pauillac,94.7,93,1418.47,592
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2001,Pauillac,94.67,92,1416.8,663
"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2000,Pauillac,94.64,94,1415.12,2541
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2023,Chateauneuf-du-Pape,94.22,-,417.54,-
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2022,Chateauneuf-du-Pape,94.22,-,417.54,-
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2021,Chateauneuf-du-Pape,94.16,91,412.68,91
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2020,Chateauneuf-du-Pape,94.13,95,410.25,90
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2019,Chateauneuf-du-Pape,94.1,96,407.83,91
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2018,Chateauneuf-du-Pape,94.07,94,405.4,77
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2017,Chateauneuf-du-Pape,94.04,94,402.97,89
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2016,Chateauneuf-du-Pape,94.01,95,400.55,96
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2015,Chateauneuf-du-Pape,93.98,96,398.12,93
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2014,Chateauneuf-du-Pape,93.94,92,395.69,70
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2013,Chateauneuf-du-Pape,93.91,93,393.26,73
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2012,Chateauneuf-du-Pape,93.88,93,390.83,80
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2011,Chateauneuf-du-Pape,93.85,93,388.41,79
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2010,Chateauneuf-du-Pape,93.82,95,385.98,181
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2009,Chateauneuf-du-Pape,93.79,94,383.55,116
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2008,Chateauneuf-du-Pape,93.76,91,381.13,81
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2007,Chateauneuf-du-Pape,93.73,95,378.7,210
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2006,Chateauneuf-du-Pape,93.7,94,376.27,102
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2005,Chateauneuf-du-Pape,93.67,95,373.84,127
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2004,Chateauneuf-du-Pape,93.64,94,371.42,87
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2003,Chateauneuf-du-Pape,93.61,93,368.99,105
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2002,Chateauneuf-du-Pape,93.61,93,368.99,105
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2001,Chateauneuf-du-Pape,93.55,93,364.13,118
"Domaine de la Janasse, Chateauneuf-du-Pape, Vieilles Vignes",2000,Chateauneuf-du-Pape,93.52,93,361.71,109
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2023,Pessac-Leognan,95.56,-,783.24,-
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2022,Pessac-Leognan,95.53,97,780.83,667
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2021,Pessac-Leognan,95.5,96,778.41,562
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2020,Pessac-Leognan,95.47,97,776.0,653
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2019,Pessac-Leognan,95.44,97,773.58,614
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2018,Pessac-Leognan,95.41,96,771.16,734
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2017,Pessac-Leognan,95.38,96,768.75,541
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2016,Pessac-Leognan,95.35,97,766.33,717
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2015,Pessac-Leognan,95.32,97,763.92,856
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2014,Pessac-Leognan,95.29,95,761.5,494
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2013,Pessac-Leognan,95.26,93,759.09,460
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2012,Pessac-Leognan,95.23,95,756.67,509
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2011,Pessac-Leognan,95.2,94,754.26,541
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2010,Pessac-Leognan,95.17,97,751.84,1017
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2009,Pessac-Leognan,95.14,97,749.43,1018
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2008,Pessac-Leognan,95.1,94,747.01,529
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2007,Pessac-Leognan,95.07,94,744.6,510
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2006,Pessac-Leognan,95.04,95,742.18,557
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2005,Pessac-Leognan,95.01,97,739.77,948
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2004,Pessac-Leognan,94.98,94,737.35,493
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2003,Pessac-Leognan,94.95,94,734.94,556
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2002,Pessac-Leognan,94.92,92,732.52,465
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2001,Pessac-Leognan,94.89,94,730.11,540
"Chateau Haut-Brion Premier Cru Classe, Pessac-Leognan",2000,Pessac-Leognan,94.86,96,727.69,968
